DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,DTS,GR,NBGRCFM,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT
2027.0,,,,,17.5,,,,,81.4818,103.5781,,,,,0.6731,,0.6973,24.5017,,,
2027.1,,,,,17.5,,,,,85.2598,105.3033,,,,,0.6647,,0.6887,24.3641,,,
2027.2,,,,,17.5,,,,,86.725,103.5596,,,,,0.6541,,0.6763,24.5194,,,
2027.3,,,,,17.5,,,,,87.5815,104.1745,,,,,0.646,,0.6658,24.6747,,,
2027.4,,,,,17.5,,,,,86.0169,109.4145,,,,,0.6348,,0.6437,24.8309,,,
2027.5,,,,,17.5,,,,,81.7463,115.9291,,,,,0.6291,,0.6322,25.1369,,,
2027.6,,,,,17.5,,,,,81.2133,118.6373,,,,,0.6263,,0.6228,25.443,,,
2027.7,,,,,17.5,,,,,83.579,117.472,,,,,0.6268,,0.6302,25.7493,,,
2027.8,,,,,17.5,,,,,85.4694,114.1006,,,,,0.6322,,0.6367,26.1125,,,
2027.9,,,,,17.5,,,,,87.237,107.7966,,,,,0.6343,,0.6386,26.4756,,,
2028.0,,,,,17.5,,,,,86.4647,102.9772,,,,,0.6373,,0.6345,26.839,,,
2028.1,,,,,17.5,,,,,85.655,100.8048,,,,,0.6419,,0.6387,27.2312,,,
2028.2,,,,,17.5,,,,,82.7866,103.6952,,,,,0.6487,,0.6599,27.6234,,,
2028.3,,,,,17.5,,,,,80.0482,100.5045,,,,,0.6669,,0.6872,28.0146,,,
2028.4,,,,,17.5,,,,,78.9813,95.2764,,,,,0.6873,,0.724,28.235,,,
2028.5,,,,,17.5,,,,,78.98,95.2672,,,,,0.6994,,0.7403,28.4553,,,
2028.6,,,,,17.5,,,,,80.7494,96.1971,,,,,0.7079,,0.7366,28.6743,,,
2028.7,,,,,17.5,,,,,81.0706,96.5244,,,,,0.7087,,0.7183,28.6694,,,
2028.8,,,,,17.5,,,,,80.5467,96.2106,,,,,0.6869,,0.6928,28.6644,,,
2028.9,,,,,17.5,,,,,81.1416,97.9229,,,,,0.6437,,0.66,28.6594,,,
2029.0,,,,,17.5,,,,,81.093,99.2376,,,,,0.6261,,0.6456,28.6545,,,
2029.1,,,,,17.5,,,,,79.7757,99.0069,,,,,0.6184,,0.637,28.6495,,,
2029.2,,,,,17.5,,,,,76.6006,102.4694,,,,,0.6114,,0.6252,28.6446,,,
2029.3,,,,,17.5,,,,,79.87,104.8581,,,,,0.6074,,0.613,28.6397,,,
2029.4,,,,,17.5,,,,,78.4306,109.1384,,,,,0.6122,,0.6285,28.6349,,,
2029.5,,,,,17.5,,,,,74.817,105.7793,,,,,0.6513,,0.7162,28.6273,,,
2029.6,,,,,17.5,,,,,70.7343,94.1126,,,,,0.699,,0.8025,28.1641,,,
2029.7,,,,,17.5,,,,,70.3622,88.4276,,,,,0.6695,,0.7573,27.701,,,
2029.8,,,,,17.5,,,,,73.7809,89.424,,,,,0.6287,,0.6605,27.2285,,,
2029.9,,,,,17.5,,,,,74.7802,95.827,,,,,0.6207,,0.6349,25.1364,,,
2030.0,,,,,17.5,,,,,71.9337,99.3896,,,,,0.6193,,0.628,23.0443,,,
2030.1,,,,,17.5,,,,,71.5753,97.8766,,,,,0.6174,,0.6288,20.9618,,,
2030.2,,,,,17.5,,,,,75.9261,94.9445,,,,,0.618,,0.6305,20.5695,,,
2030.3,,,,,17.5,,,,,80.4634,93.024,,,,,0.6185,,0.6434,20.1771,,,
2030.4,,,,,17.5,,,,,76.1266,98.4203,,,,,0.6119,,0.6485,19.7903,,,
2030.5,,,,,17.5,,,,,77.7008,100.9679,,,,,0.5917,,0.6221,20.369,,,
2030.6,,,,,17.5,,,,,82.6264,101.5307,,,,,0.5959,,0.627,20.9476,,,
2030.7,,,,,17.5,,,,,81.5431,94.9468,,,,,0.6015,,0.6152,21.529,,,
2030.8,,,,,17.5,,,,,82.9195,96.7791,,,,,0.6164,,0.6183,22.566,,,
2030.9,,,,,17.5,,,,,81.2896,101.8302,,,,,0.6315,,0.6311,23.603,,,
2031.0,,,,,17.5,,,,,82.5482,100.5886,,,,,0.6478,,0.6508,24.64,,,
2031.1,,,,,17.5,,,,,84.211,100.6157,,,,,0.6629,,0.6744,25.677,,,
2031.2,,,,,17.5,,,,,77.2523,98.3994,,,,,0.6823,,0.7028,26.714,,,
2031.3,,,,,17.5,,,,,75.5197,98.5612,,,,,0.6954,,0.7181,27.7493,,,
2031.4,,,,,17.5,,,,,77.6395,101.0083,,,,,0.6995,,0.7203,28.4977,,,
2031.5,,,,,17.5,,,,,78.0221,106.237,,,,,0.6989,,0.7021,29.246,,,
2031.6,,,,,17.5,,,,,84.9993,109.007,,,,,0.7034,,0.7155,29.9876,,,
2031.7,,,,,17.5,,,,,86.3638,107.5034,,,,,0.7275,,0.761,29.5454,,,
2031.8,,,,,17.5,,,,,86.8395,106.828,,,,,0.7467,,0.8016,29.1033,,,
2031.9,,,,,17.5,,,,,79.0324,97.0249,,,,,0.7419,,0.7946,28.6569,,,
2032.0,,,,,17.5,,,,,70.5841,102.1187,,,,,0.724,,0.7276,27.4886,,,
2032.1,,,,,17.5,,,,,70.7285,98.3752,,,,,0.7208,,0.6986,26.3202,,,
2032.2,,,,,17.5,,,,,71.2893,85.2863,,,,,0.7456,,0.7573,25.1377,,,
2032.3,,,,,17.5,,,,,68.5819,84.1845,,,,,0.8054,,0.9488,21.5047,,,
2032.4,,,,,17.5,,,,,65.4708,81.0876,,,,,0.8471,,1.1029,17.8717,,,
2032.5,,,,,17.5,,,,,60.316,75.0741,,,,,0.8324,,1.0481,14.2546,,,
2032.6,,,,,17.5,,,,,63.1942,83.4881,,,,,0.8049,,0.9537,13.3837,,,
2032.7,,,,,17.5,,,,,70.6385,89.9171,,,,,0.7467,,0.7629,12.5128,,,
2032.8,,,,,17.5,,,,,76.2765,92.9509,,,,,0.6758,,0.6243,11.6502,,,
2032.9,,,,,17.5,,,,,79.878,94.0746,,,,,0.6549,,0.6093,12.2086,,,
2033.0,,,,,17.5,,,,,78.2018,94.7463,,,,,0.6498,,0.6308,12.7669,,,
2033.1,,,,,17.5,,,,,78.1128,95.2467,,,,,0.6708,,0.7005,13.3211,,,
2033.2,,,,,17.5,,,,,77.7558,97.1524,,,,,0.6903,,0.7601,13.1401,,,
2033.3,,,,,17.5,,,,,81.3395,100.9889,,,,,0.67,,0.7304,12.9591,,,
2033.4,,,,,17.5,,,,,82.86,102.3619,,,,,0.6573,,0.6856,12.7822,,,
2033.5,,,,,17.5,,,,,83.9717,99.1712,,,,,0.6488,,0.6593,13.3003,,,
2033.6,,,,,17.5,,,,,87.3521,98.2493,,,,,0.6456,,0.6571,13.8184,,,
2033.7,,,,,17.5,,,,,86.7009,90.8712,,,,,0.6477,,0.6656,14.3388,,,
2033.8,,,,,17.5,,,,,86.217,101.5712,,,,,0.6548,,0.6874,15.2573,,,
2033.9,,,,,17.5,,,,,80.4467,104.4542,,,,,0.6675,,0.7059,16.1757,,,
2034.0,,,,,17.5,,,,,79.0567,103.6933,,,,,0.6708,,0.7333,17.0951,,,
2034.1,,,,,17.5,,,,,82.5615,108.9927,,,,,0.65,,0.7097,18.1744,,,
2034.2,,,,,17.5,,,,,78.8967,106.9202,,,,,0.6276,,0.648,19.2537,,,
2034.3,,,,,17.5,,,,,80.0186,105.1591,,,,,0.6163,,0.5998,20.3323,,,
2034.4,,,,,17.5,,,,,82.9747,105.2246,,,,,0.6203,,0.5902,21.2955,,,
2034.5,,,,,17.5,,,,,83.2838,102.0702,,,,,0.6386,,0.619,22.2587,,,
2034.6,,,,,17.5,,,,,83.8499,105.0691,,,,,0.6659,,0.6528,23.2167,,,
2034.7,,,,,17.5,,,,,85.4086,98.3699,,,,,0.6959,,0.6995,23.2692,,,
2034.8,,,,,17.5,,,,,82.207,95.8529,,,,,0.728,,0.7748,23.3217,,,
2034.9,,,,,17.5,,,,,78.9225,94.7779,,,,,0.7859,,0.886,23.37,,,
2035.0,,,,,17.5,,,,,78.289,96.8999,,,,,0.8052,,0.8794,22.6919,,,
2035.1,,,,,17.5,,,,,80.2455,96.2318,,,,,0.7868,,0.8041,22.0137,,,
2035.2,,,,,17.5,,,,,77.9066,101.6728,,,,,0.769,,0.7497,21.3338,,,
2035.3,,,,,17.5,,,,,75.5676,105.1331,,,,,0.759,,0.7199,20.3453,,,
2035.4,,,,,17.5,,,,,73.2287,106.16,,,,,0.7507,,0.7026,19.3569,,,
2035.5,,,,,17.5,,,,,70.8897,107.3456,,,,,0.7502,,0.7125,18.378,,,
2035.6,,,,,17.5,,,,,68.5508,106.2214,,,,,0.7555,,0.7231,19.0513,,,
2035.7,,,,,17.5,,,,,66.2118,104.0845,,,,,0.7555,,0.7242,19.7246,,,
2035.8,,,,,17.5,,,,,63.8729,93.1949,,,,,0.7511,,0.7293,20.3962,,,
2035.9,,,,,17.5,,,,,61.5339,84.0425,,,,,0.7446,,0.7273,20.7707,,,
2036.0,,,,,17.5,,,,,59.195,68.714,,,,,0.7346,,0.72,21.1452,,,
2036.1,,,,,17.5,,,,,56.856,65.3519,,,,,0.6981,,0.6614,21.5057,,,
2036.2,,,,,17.5,,,,,54.517,59.1578,,,,,0.6604,,0.6071,19.4359,,,
2036.3,,,,,17.5,,,,,52.1781,57.367,,,,,0.6467,,0.5981,17.3662,,,
2036.4,,,,,17.5,,,,,49.8671,59.2311,,,,,0.6391,,0.5995,15.3057,,,
2036.5,,,,,17.5,,,,,52.3645,58.5684,,,,,0.6384,,0.6038,14.8541,,,
2036.6,,,,,17.5,,,,,54.9642,57.3003,,,,,0.64,,0.6084,14.4024,,,
2036.7,,,,,17.5,,,,,52.1616,63.9299,,,,,0.6462,,0.6196,13.9535,,,
2036.8,,,,,17.5,,,,,54.9221,65.3622,,,,,0.6527,,0.628,13.9683,,,
2036.9,,,,,17.5,,,,,61.5307,72.2137,,,,,0.6668,,0.651,13.9831,,,
2037.0,,,,,17.5,,,,,65.2206,74.5346,,,,,0.6857,,0.6792,13.9986,,,
2037.1,,,,,17.5,,,,,67.7343,77.4711,,,,,0.6946,,0.6864,14.1218,,,
2037.2,,,,,17.5,,,,,65.425,79.5798,,,,,0.6993,,0.6982,14.2451,,,
2037.3,,,,,17.5,,,,,64.4634,77.8247,,,,,0.6982,,0.7141,14.371,,,
2037.4,,,,,17.5,,,,,62.0959,79.6195,,,,,0.7025,,0.7313,14.9459,,,
2037.5,,,,,17.5,,,,,63.5903,81.5215,,,,,0.7038,,0.731,15.5209,,,
2037.6,,,,,17.5,,,,,64.929,74.2409,,,,,0.7052,,0.7306,16.0955,,,
2037.7,,,,,17.5,,,,,64.0802,75.6996,,,,,0.7065,,0.7303,16.6036,,,
2037.8,,,,,17.5,,,,,62.1896,78.827,,,,,0.7079,,0.73,17.1118,,,
2037.9,,,,,17.5,,,,,62.7231,76.5443,,,,,0.7093,,0.7297,17.6209,,,
2038.0,,,,,17.5,,,,,65.4199,73.7117,,,,,0.7106,,0.7294,18.2785,,,
2038.1,,,,,17.5,,,,,63.8628,79.5108,,,,,0.712,,0.729,18.9361,,,
2038.2,,,,,17.5,,,,,62.9434,79.313,,,,,0.7133,,0.7287,19.5914,,,
2038.3,,,,,17.5,,,,,59.1877,74.4796,,,,,0.7147,,0.7284,19.8769,,,
2038.4,,,,,17.5,,,,,55.4128,70.0053,,,,,0.716,,0.7281,20.1624,,,
2038.5,,,,,17.5,,,,,52.608,66.1811,,,,,0.7174,,0.7277,20.441,,,
2038.6,,,,,17.5,,,,,51.5003,66.7118,,,,,0.7184,,0.7315,19.5173,,,
2038.7,,,,,17.5,,,,,53.658,65.426,,,,,0.7234,,0.7455,18.5937,,,
2038.8,,,,,17.5,,,,,56.2986,75.2637,,,,,0.7282,,0.7631,17.6699,,,
2038.9,,,,,17.5,,,,,62.5065,77.4846,,,,,0.7328,,0.7764,16.7102,,,
2039.0,,,,,17.5,,,,,68.4637,86.6775,,,,,0.7345,,0.7894,15.7505,,,
2039.1,,,,,17.5,,,,,71.2158,93.6969,,,,,0.742,,0.804,14.7917,,,
2039.2,,,,,17.5,,,,,71.2206,90.4956,,,,,0.7493,,0.8085,13.9929,,,
2039.3,,,,,17.5,,,,,70.801,92.4148,,,,,0.7685,,0.8192,13.194,,,
2039.4,,,,,17.5,,,,,70.6175,88.6865,,,,,0.7941,,0.862,12.3997,,,
2039.5,,,,,17.5,,,,,67.5379,82.1967,,,,,0.839,,0.9424,12.3989,,,
2039.6,,,,,17.5,,,,,62.9895,83.2899,,,,,0.8969,,1.0764,12.3981,,,
2039.7,,,,,17.5,,,,,56.778,80.7744,,,,,0.931,,1.1218,12.3979,,,
2039.8,,,,,17.5,,,,,58.3002,84.1694,,,,,0.9141,,1.0836,12.4987,,,
2039.9,,,,,17.5,,,,,66.6231,89.9417,,,,,0.8934,,1.0273,12.5995,,,
2040.0,,,,,17.5,,,,,70.2014,92.1533,,,,,0.8452,,0.9149,12.6971,,,
2040.1,,,,,17.5,,,,,73.0425,95.6377,,,,,0.7833,,0.7987,12.2614,,,
2040.2,,,,,17.5,,,,,79.837,96.956,,,,,0.7508,,0.7561,11.8257,,,
2040.3,,,,,17.5,,,,,77.159,98.2713,,,,,0.7281,,0.7176,11.3923,,,
2040.4,,,,,17.5,,,,,77.1928,99.0334,,,,,0.7104,,0.6809,11.3612,,,
2040.5,,,,,17.5,,,,,73.4123,90.2859,,,,,0.7014,,0.6539,11.33,,,
2040.6,,,,,17.5,,,,,66.1425,79.938,,,,,0.7242,,0.7345,11.2956,,,
2040.7,,,,,17.5,,,,,62.797,75.1001,,,,,0.8067,,0.9903,10.693,,,
2040.8,,,,,17.5,,,,,58.2029,71.492,,,,,0.8806,,1.167,10.0904,,,
2040.9,,,,,17.5,,,,,59.897,77.5101,,,,,0.9159,,1.2292,9.4899,,,
2041.0,,,,,17.5,,,,,64.5363,83.4214,,,,,0.8317,,1.0225,9.2506,,,
2041.1,,,,,17.5,,,,,67.2805,86.9162,,,,,0.713,,0.7542,9.0112,,,
2041.2,,,,,17.5,,,,,70.8948,97.1104,,,,,0.6733,,0.6718,8.7731,,,
2041.3,,,,,17.5,,,,,75.4305,97.5606,,,,,0.6554,,0.6495,8.737,,,
2041.4,,,,,17.5,,,,,78.2111,106.6504,,,,,0.6412,,0.6412,8.701,,,
2041.5,,,,,17.5,,,,,78.1735,104.8034,,,,,0.6354,,0.6497,8.6698,,,
2041.6,,,,,17.5,,,,,77.9011,105.3835,,,,,0.6408,,0.6605,9.4776,,,
2041.7,,,,,17.5,,,,,79.1453,107.9076,,,,,0.6454,,0.6637,10.2854,,,
2041.8,,,,,17.5,,,,,77.7113,101.4264,,,,,0.6442,,0.6609,11.0955,,,
2041.9,,,,,17.5,,,,,75.3761,96.3475,,,,,0.6459,,0.6728,12.305,,,
2042.0,,,,,17.5,,,,,71.7708,97.7485,,,,,0.6629,,0.7153,13.5145,,,
2042.1,,,,,17.5,,,,,69.965,86.9318,,,,,0.6877,,0.7815,14.7235,,,
2042.2,,,,,17.5,,,,,69.7406,80.4517,,,,,0.691,,0.8188,15.8473,,,
2042.3,,,,,17.5,,,,,70.7438,91.4293,,,,,0.6389,,0.7421,16.9712,,,
2042.4,,,,,17.5,,,,,70.6315,90.9789,,,,,0.5834,,0.6416,18.0878,,,
2042.5,,,,,17.5,,,,,71.0706,87.271,,,,,0.5628,,0.6039,17.9675,,,
2042.6,,,,,17.5,,,,,73.416,86.407,,,,,0.5465,,0.5942,17.8473,,,
2042.7,,,,,17.5,,,,,73.3774,86.9954,,,,,0.5346,,0.5983,17.73,,,
2042.8,,,,,17.5,,,,,73.1115,91.2188,,,,,0.5299,,0.6099,18.137,,,
2042.9,,,,,17.5,,,,,72.7832,90.0,,,,,0.5246,,0.6085,18.544,,,
2043.0,,,,,17.5,,,,,69.2884,91.0135,,,,,0.5288,,0.607,18.9533,,,
2043.1,,,,,17.5,,,,,70.2087,87.8695,,,,,0.5437,,0.6371,19.7488,,,
2043.2,,,,,17.5,,,,,69.3824,79.6809,,,,,0.559,,0.6855,20.5443,,,
2043.3,,,,,17.5,,,,,69.7114,79.0546,,,,,0.5758,,0.7255,21.3409,,,
2043.4,,,,,17.5,,,,,69.1853,82.7422,,,,,0.5934,,0.7633,22.3539,,,
2043.5,,,,,17.5,,,,,67.6931,89.349,,,,,0.6062,,0.8184,23.367,,,
2043.6,,,,,17.5,,,,,66.8385,96.8629,,,,,0.5768,,0.8019,24.3774,,,
2043.7,,,,,17.5,,,,,66.0548,94.7855,,,,,0.5366,,0.7255,24.9377,,,
2043.8,,,,,17.5,,,,,65.3426,92.708,,,,,0.5141,,0.6642,25.4979,,,
2043.9,,,,,17.5,,,,,70.4453,90.6306,,,,,0.5036,,0.6393,26.0582,,,
2044.0,,,,,17.5,,,,,73.6422,88.5516,,,,,0.4957,,0.6272,26.6184,,,
2044.1,,,,,17.5,,,,,72.1785,86.2374,,,,,0.4903,,0.6195,27.1787,,,
2044.2,,,,,17.5,,,,,71.195,83.9231,,,,,0.4875,,0.6221,27.7392,,,
2044.3,,,,,17.5,,,,,70.6096,81.6089,,,,,0.4874,,0.6279,28.3316,,,
2044.4,,,,,17.5,,,,,73.4931,79.3255,,,,,0.4888,,0.6365,28.9239,,,
2044.5,,,,,17.5,,,,,72.1886,81.9652,,,,,0.4915,,0.6474,29.513,,,
2044.6,,,,,17.5,,,,,72.466,82.4526,,,,,0.4948,,0.6551,29.5368,,,
2044.7,,,,,17.5,,,,,70.1309,87.3714,,,,,0.496,,0.6523,29.5607,,,
2044.8,,,,,17.5,,,,,70.3277,80.8134,,,,,0.4957,,0.6394,29.5836,,,
2044.9,,,,,17.5,,,,,70.4331,85.0793,,,,,0.4951,,0.6294,29.4407,,,
2045.0,,,,,17.5,,,,,69.244,92.1621,,,,,0.4967,,0.6342,29.2978,,,
2045.1,,,,,17.5,,,,,68.8528,89.4995,,,,,0.4957,,0.6336,29.1563,,,
2045.2,,,,,17.5,,,,,67.3079,94.5644,,,,,0.4976,,0.6478,29.2478,,,
2045.3,,,,,17.5,,,,,67.1547,95.6648,,,,,0.4964,,0.6471,29.3393,,,
2045.4,,,,,17.5,,,,,69.2906,95.029,,,,,0.4926,,0.6423,29.4314,,,
2045.5,,,,,17.5,,,,,71.4178,97.8564,,,,,0.4907,,0.6376,29.6007,,,
2045.6,,,,,17.5,,,,,72.5896,88.1655,,,,,0.4898,,0.6329,29.77,,,
2045.7,,,,,17.5,,,,,67.5487,83.9627,,,,,0.4881,,0.6222,29.9397,,,
2045.8,,,,,17.5,,,,,68.7958,85.4603,,,,,0.4824,,0.6053,30.1718,,,
2045.9,,,,,17.5,,,,,69.15,83.5894,,,,,0.4774,,0.5981,30.4039,,,
2046.0,,,,,17.5,,,,,68.2841,89.4124,,,,,0.4817,,0.6081,30.6359,,,
2046.1,,,,,17.5,,,,,70.9966,93.9815,,,,,0.4926,,0.6257,30.8372,,,
2046.2,,,,,17.5,,,,,71.7984,90.1588,,,,,0.5029,,0.6329,31.0385,,,
2046.3,,,,,17.5,,,,,70.3394,91.675,,,,,0.5152,,0.6406,31.2399,,,
2046.4,,,,,17.5,,,,,71.5745,89.3456,,,,,0.5201,,0.6422,31.472,,,
2046.5,,,,,17.5,,,,,72.5728,93.9681,,,,,0.518,,0.6402,31.7041,,,
2046.6,,,,,17.5,,,,,72.285,87.547,,,,,0.5129,,0.636,31.9333,,,
2046.7,,,,,17.5,,,,,74.396,92.3445,,,,,0.5089,,0.6299,31.6527,,,
2046.8,,,,,17.5,,,,,76.3214,91.8161,,,,,0.5095,,0.6245,31.3721,,,
2046.9,,,,,17.5,,,,,76.4902,101.601,,,,,0.5134,,0.6237,31.091,,,
2047.0,,,,,17.5,,,,,74.7078,108.0835,,,,,0.5182,,0.6345,30.748,,,
2047.1,,,,,17.5,,,,,75.1939,101.7436,,,,,0.5283,,0.6474,30.4049,,,
2047.2,,,,,17.5,,,,,79.0188,101.2611,,,,,0.5329,,0.6421,30.07,,,
2047.3,,,,,17.5,,,,,78.9354,100.2759,,,,,0.5348,,0.6405,31.1292,,,
2047.4,,,,,17.5,,,,,77.9584,101.5404,,,,,0.5345,,0.6344,32.1885,,,
2047.5,,,,,17.5,,,,,78.7512,98.2352,,,,,0.5361,,0.6346,33.2478,,,
2047.6,,,,,17.5,,,,,78.016,94.6895,,,,,0.5337,,0.6168,34.307,,,
2047.7,,,,,17.5,,,,,78.3389,88.2364,,,,,0.5283,,0.6023,35.3663,,,
2047.8,,,,,17.5,,,,,80.8026,87.1281,,,,,0.522,,0.5926,36.4255,,,
2047.9,,,,,17.5,,,,,78.0899,90.0068,,,,,0.5232,,0.5959,37.4848,,,
2048.0,,,,,17.5,,,,,74.1136,81.4384,,,,,0.5286,,0.6044,38.5441,,,
2048.1,,,,,17.5,,,,,76.8683,88.1031,,,,,0.5344,,0.6117,39.6033,,,
2048.2,,,,,17.5,,,,,76.9169,87.8813,,,,,0.5374,,0.6163,40.6626,,,
2048.3,,,,,17.5,,,,,70.0722,88.8489,,,,,0.536,,0.6139,41.7218,,,
2048.4,,,,,17.5,,,,,71.2555,92.8675,,,,,0.5283,,0.6013,42.7597,,,
2048.5,,,,,17.5,,,,,71.7485,93.7987,,,,,0.5171,,0.588,40.1029,,,
2048.6,,,,,17.5,,,,,77.1193,92.5191,,,,,0.5101,,0.5859,37.4462,,,
2048.7,,,,,17.5,,,,,80.2369,91.2136,,,,,0.5058,,0.5877,34.7943,,,
2048.8,,,,,17.5,,,,,77.4584,85.7772,,,,,0.5042,,0.5953,32.9914,,,
2048.9,,,,,17.5,,,,,73.6507,80.3906,,,,,0.5044,,0.6021,31.1884,,,
2049.0,,,,,17.5,,,,,71.3187,82.9922,,,,,0.5038,,0.6026,29.3855,,,
2049.1,,,,,17.5,,,,,73.9612,86.8769,,,,,0.5053,,0.6053,27.5825,,,
2049.2,,,,,17.5,,,,,76.5718,85.0481,,,,,0.5015,,0.5973,25.7796,,,
2049.3,,,,,17.5,,,,,73.6999,84.5269,,,,,0.4953,,0.5884,23.987,,,
2049.4,,,,,17.5,,,,,73.6238,84.0707,,,,,0.4859,,0.5759,23.9816,,,
2049.5,,,,,17.5,,,,,72.8502,82.8944,,,,,0.4744,,0.5628,23.9761,,,
2049.6,,,,,17.5,,,,,68.9301,83.4051,,,,,0.4626,,0.5557,23.9745,,,
2049.7,,,,,17.5,,,,,67.6094,83.5917,,,,,0.4566,,0.5571,24.637,,,
2049.8,,,,,17.5,,,,,66.5278,82.465,,,,,0.4582,,0.5608,25.2995,,,
2049.9,,,,,17.5,,,,,64.5966,83.1008,,,,,0.4625,,0.5708,25.9559,,,
2050.0,,,,,17.5,,,,,64.6233,84.6101,,,,,0.4666,,0.5741,25.5456,,,
2050.1,,,,,17.5,,,,,68.3643,83.0149,,,,,0.4738,,0.5869,25.1354,,,
2050.2,,,,,17.5,,,,,69.9292,84.5282,,,,,0.4843,,0.6043,24.727,,,
2050.3,,,,,17.5,,,,,68.8399,85.0511,,,,,0.4963,,0.6206,24.641,,,
2050.4,,,,,17.5,,,,,67.2107,86.5141,,,,,0.5082,,0.6382,24.5549,,,
2050.5,,,,,17.5,,,,,68.6535,85.2675,,,,,0.5184,,0.646,24.4719,,,
2050.6,,,,,17.5,,,,,70.656,86.8614,,,,,0.516,,0.6407,24.9004,,,
2050.7,,,,,17.5,,,,,72.2563,84.3256,,,,,0.502,,0.6158,25.3289,,,
2050.8,,,,,17.5,,,,,70.4698,83.3686,,,,,0.4921,,0.6046,25.7581,,,
2050.9,,,,,17.5,,,,,69.8409,81.3029,,,,,0.4845,,0.6008,26.3104,,,
2051.0,,,,,17.5,,,,,68.8586,86.8191,,,,,0.4773,,0.5896,26.8628,,,
2051.1,,,,,17.5,,,,,71.3456,92.9163,,,,,0.4717,,0.5859,27.4143,,,
2051.2,,,,,17.5,,,,,71.6139,90.9686,,,,,0.4691,,0.5774,27.8149,,,
2051.3,,,,,17.5,,,,,67.2481,88.8167,,,,,0.4672,,0.5711,28.2154,,,
2051.4,,,,,17.5,,,,,65.4533,88.0556,,,,,0.4746,,0.5831,28.6137,,,
2051.5,,,,,17.5,,,,,69.2898,86.0217,,,,,0.4845,,0.6011,28.6229,,,
2051.6,,,,,17.5,,,,,72.2778,86.4025,,,,,0.4968,,0.6253,28.632,,,
2051.7,,,,,17.5,,,,,71.9035,84.9612,,,,,0.5139,,0.651,28.6413,,,
2051.8,,,,,17.5,,,,,73.3036,85.9097,,,,,0.5231,,0.6496,28.694,,,
2051.9,,,,,17.5,,,,,74.7458,82.8273,,,,,0.5203,,0.6386,28.7468,,,
2052.0,,,,,17.5,,,,,70.0754,82.9225,,,,,0.5125,,0.6279,28.7999,,,
2052.1,,,,,17.5,,,,,69.1465,79.871,,,,,0.5005,,0.6009,28.9264,,,
2052.2,,,,,17.5,,,,,70.6301,79.7139,,,,,0.4955,,0.5908,29.0529,,,
2052.3,,,,,17.5,,,,,71.1909,82.5907,,,,,0.4936,,0.5842,29.1786,,,
2052.4,,,,,17.5,,,,,73.1881,82.4691,,,,,0.4889,,0.568,29.1629,,,
2052.5,,,,,17.5,,,,,69.4479,85.0595,,,,,0.4896,,0.5647,29.1473,,,
2052.6,,,,,17.5,,,,,66.1171,82.3806,,,,,0.4948,,0.5638,29.1309,,,
2052.7,,,,,17.5,,,,,66.5827,83.6075,,,,,0.5019,,0.5748,28.9813,,,
2052.8,,,,,17.5,,,,,69.0568,82.5293,,,,,0.5198,,0.597,28.8318,,,
2052.9,,,,,17.5,,,,,68.696,79.6217,,,,,0.5364,,0.604,28.6624,,,
2053.0,,,,,17.5,,,,,65.7918,80.753,,,,,0.5488,,0.5993,25.0581,,,
2053.1,,,,,17.5,,,,,66.1947,83.3739,,,,,0.5705,,0.6037,21.4538,,,
2053.2,,,,,17.5,,,,,68.6149,82.8727,,,,,0.6012,,0.6435,17.8508,,,
2053.3,,,,,17.5,,,,,63.3925,83.7925,,,,,0.663,,0.8369,14.4701,,,
2053.4,,,,,17.5,,,,,63.6438,85.6439,,,,,0.6971,,0.9405,11.0893,,,
2053.5,,,,,17.5,,,,,65.3731,86.4675,,,,,0.6563,,0.7686,7.7262,,,
2053.6,,,,,17.5,,,,,68.5576,93.3592,,,,,0.5776,,0.6016,7.4212,,,
2053.7,,,,,17.5,,,,,74.4908,96.0909,,,,,0.5167,,0.5094,7.1162,,,
2053.8,,,,,17.5,,,,,75.5593,96.3186,,,,,0.4848,,0.4845,6.8114,,,
2053.9,,,,,17.5,,,,,77.3123,100.6333,,,,,0.4844,,0.4968,6.5108,,,
2054.0,,,,,17.5,,,,,81.8596,102.1055,,,,,0.5019,,0.5487,6.2102,,,
2054.1,,,,,17.5,,,,,81.7989,96.4038,,,,,0.5177,,0.578,5.9094,,,
2054.2,,,,,17.5,,,,,79.9274,97.1953,,,,,0.5254,,0.5813,5.5861,,,
2054.3,,,,,17.5,,,,,84.296,94.3488,,,,,0.5342,,0.5905,5.2627,,,
2054.4,,,,,17.5,,,,,83.8661,100.0266,,,,,0.5387,,0.5919,4.9419,,,
2054.5,,,,,17.5,,,,,80.2497,100.1825,,,,,0.5412,,0.603,5.0483,,,
2054.6,,,,,17.5,,,,,79.091,95.3241,,,,,0.5439,,0.6186,5.1547,,,
2054.7,,,,,17.5,,,,,78.5484,89.8309,,,,,0.5443,,0.6211,5.2644,,,
2054.8,,,,,17.5,,,,,79.6036,92.3391,,,,,0.5364,,0.6126,5.9475,,,
2054.9,,,,,17.5,,,,,78.8941,90.1973,,,,,0.5309,,0.608,6.6306,,,
